Txhash,Blockno,UnixTimestamp,DateTime (UTC),From,To,ContractAddress,Value_IN(ETH),Value_OUT(ETH),CurrentValue @ $2647.29543509952/Eth,TxnFee(ETH),TxnFee(USD),Historical $Price/Eth,Status,ErrCode,Method
0x81297c46a4e8edcaf107528d1bb7b7d5e1f9299a5a7190e0efc6d84c0e08acbc,19158926,1707097967,2/5/24 1:52,0xf482d8aba834789f5c7fabb0b48a1168c1466d43,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.17,0,450.040224,0.002194324,5.809024518,2299.16,,,Fill Offer ETH
0xe8794c502c89ee83414e720f7ba185f29a97f47706f19db54467ed09697ae806,19158949,1707098243,2/5/24 1:57,0x69d5d1ea063199298ad9f92cd60102ee1206694b,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.0887,0,234.8151051,0.002407329,6.372911816,2299.16,,,New Offer ETH
0x3cf979de94e3290a850add410e632c22ed0d14cd95ab9464f6c31ec8c6c4f4c8,19159019,1707099083,2/5/24 2:11,0xc8484d4a6baaaa7c31f411b1362145da109f9b50,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,1.003333333,0,2656.119753,0.001963241,5.197279323,2299.16,,,Fill Offer ETH
0xc68d5831a42259eebeecb11a02598918efedc399a71cd4065649516eb675efd1,19159029,1707099203,2/5/24 2:13,0xde54074b547f325b9ea169273ade267192ad88fb,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.541666667,0,1433.951694,0.001925639,5.097736177,2299.16,,,Fill Offer ETH
0x46aa5597a552a7c8d6191a1e1d0c590005b34cc7d258632ce80f31aeb784c722,19159032,1707099239,2/5/24 2:13,0x3879888cd4ef5ccf51cafd7fb96faa3b31b81f6e,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.308,0,815.366994,0.002271789,6.014095733,2299.16,,,New Offer ETH
0x6ec4d2e3e5a57f064bd03e8d5068663e8c12b07a2aa34d43b96ed051294dd266,19159126,1707100379,2/5/24 2:32,0xcb85b98ec39159c3acc680a90f44136ea829af41,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,5.1,0,13501.20672,0.002319419,6.140188038,2299.16,,,New Offer ETH
0xa4207a2458027e22192d22843e91de4d6ec091f96cdee37786292440c45d147a,19159130,1707100427,2/5/24 2:33,0x709eb423ca7ea15fa4f39232d6ce2685bf8d3e23,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.106666667,0,282.3781797,0.001825034,4.831405203,2299.16,,,Fill Offer ETH
0x7318d10140a7ae9a3ceff9664c07cda1c208c272d2392818094b9d7fba45472c,19159208,1707101363,2/5/24 2:49,0xb2693b621504594f9219d835ccc3abb88e9bb918,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.27,0,714.7697675,0.001671052,4.423768419,2299.16,,,Fill Offer ETH
0xc9a383ea0ea4b960378b3c329a246f6ce4c7ad98eee643c05cf43feec528caec,19159229,1707101615,2/5/24 2:53,0xc764828c0731d0bf08aca0a770cca250f75fcc52,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.1698,0,449.5107649,0.002205629,5.838950526,2299.16,,,Fill Offer ETH
0xd12f2e1b2107405095c96a3543b7521c141439537e818456ee6e67916b7fd1b2,19159332,1707102851,2/5/24 3:14,0x3fea9525aa5aa14e06ca4b46a571e9f98b7bb132,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.000805137,2.131435357,2299.16,,,Cancel Offer
0x581d1a5212c9d177a4e6c63ce13e4959f21b830aa85d4d4cf611cc24c5157325,19159584,1707105899,2/5/24 4:04,0xd4bc2a93b0a20d81385df62c4717772367fc9285,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,1.009615385,0,2672.750199,0.001811397,4.795303199,2299.16,,,Fill Offer ETH
0x0576dc56ed9adf5f585c4fcfdb64e1c78cb25c5b0b11dbd3242b84013c7da010,19159598,1707106067,2/5/24 4:07,0x6c3c38bd320114a9fd29d6c050787026e2ea0bdb,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.145,0,383.8578381,0.002380199,6.301090231,2299.16,,,New Offer ETH
0x4d8f27df86a0d7d9f087c1af666e31ba13ff314eff5e7144a604f9e31dff43f2,19159605,1707106151,2/5/24 4:09,0xbe22860a1145e78c1a5da009744976105a0f9d61,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.087565217,0,231.8110003,0.001675172,4.434675808,2299.16,,,Fill Offer ETH
0x18687b7345876ea93e5df7fc769e473d370b683a1bc25a9250ad4e3e09c5b0d2,19159633,1707106487,2/5/24 4:14,0x5419205205756484ee5519a4754de5c66e80acce,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.18,0,476.5131783,0.002243954,5.940408757,2299.16,,,New Offer ETH
0xdda161ed332b46b350e8b2e65547722d49e737f0c23c2f8a714cb34311e3f067,19159642,1707106595,2/5/24 4:16,0x85013b2e7c1736c849a27abfa9ce641f3864cf1e,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.075,0,198.5471576,0.002596544,6.873818363,2299.16,,,New Offer ETH
0x594e84d15f266b737b74505451b0751538dad172df0f680613c4b15570b3c498,19159654,1707106751,2/5/24 4:19,0xe9f1f00639244eefaa8360753cdfab237a927216,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.12,0,317.6754522,0.002707159,7.166649584,2299.16,,,New Offer ETH
0xfca8b00b0a68db2facefe5fb7e2e6f7fbc1afa873a71d666978d551dbae9571f,19159661,1707106847,2/5/24 4:20,0xc24e059aed83ba19b7381d2e4cb64892ed0db98c,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.146,0,386.5051335,0.002507119,6.637084001,2299.16,,,New Offer ETH
0x6e32fb11c8b72b048c4b4f4ca7299fd659f351200eff66de256fe2696fc6259a,19159662,1707106859,2/5/24 4:20,0xd777e8fde3605e82e2e5fffbb4f69c71d6346c01,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.001221989,3.234965566,2299.16,,,Cancel Offer
0xf2622acbf05a76f09cf3b1082c502e082281c9edb5907379737227d0c2ad3294,19159667,1707106919,2/5/24 4:21,0x6c3c38bd320114a9fd29d6c050787026e2ea0bdb,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.000990114,2.621125286,2299.16,,,Cancel Offer
0x7b9894c385877f26f70bf3e1930df3dc83f8bc3e1f8785efb3db853352c73463,19159681,1707107099,2/5/24 4:24,0x657c15308dafc66377aefb8d3ac1c4ea564dd366,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.1712,0,453.2169785,0.002388487,6.323031487,2299.16,,,Fill Offer ETH
0xd21f02f3598ec28df59fda572c2f6e9d506079328baff20d7c01309fed7457bc,19159684,1707107135,2/5/24 4:25,0x5a17e031803be3e5f095c3c1cda70bcb94e6d8a8,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.000891712,2.360623868,2299.16,,,Cancel Offer
0x75f948cef733168fd08c69965104e5465eb7b09243307de01792663e6f407040,19159696,1707107279,2/5/24 4:27,0x5a17e031803be3e5f095c3c1cda70bcb94e6d8a8,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.5,0,1323.647718,0.002212895,5.858187739,2299.16,,,New Offer ETH
0xd405394b8c0ea1a9a3f509aa3cc4096d5b39e7fe8863dd5c91ffc97c60b12ceb,19159703,1707107363,2/5/24 4:29,0xe478c4a58e42d2d8c87640c6ec6e92fd0edbc1a0,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.002798844,7.409367986,2299.16,,,New Offer
0xfbed00170fbc2d4075bd5eeeddf7f2c40c248eae727b53603621718b42768e1a,19159703,1707107363,2/5/24 4:29,0xbdcc2ba8ae0905651cfb9c8fcb18a9cca95f49ce,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.295,0,780.9521534,0.002139957,5.665097665,2299.16,,,New Offer ETH
0x27dcbbd1608957b93d76faba2c2f89aeecea06eb47f9c22a8317d1d51a66d401,19159717,1707107531,2/5/24 4:32,0xbe093948bba5ea2c1edbfa404a2fe512022e07c2,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.045,0,119.1282946,0.002049946,5.426812125,2299.16,,,New Offer ETH
0x4bbb6176cd0b38a3fcb8c5bdd927e44af7fa34fcaf8eef9c59d3b41e92ad064f,19159733,1707107723,2/5/24 4:35,0x77c551c7e28d4598388651e1a8a4cbb7c81dce1d,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.44,0,1164.809991,0.00203974,5.39979379,2299.16,,,New Offer ETH
0xaf5250ca1a375d9f58f3814ebc64839c8c22753b4fa5fe0921c02a570699c3e8,19159751,1707107951,2/5/24 4:39,0xd4f94398333e31dca9f8e033094d620328be7efa,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.01,0,26.47295435,0.002208675,5.847014177,2299.16,,,New Offer ETH
0x7e949ce8d2681181ff4a63be740ec23b2852c0d842d67d5025eccf37a319c2db,19159761,1707108071,2/5/24 4:41,0x061c594850b9fae25cb8f832cf24e69fb0cfe61c,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.002669533,7.067041329,2299.16,,,Fill Offer
0xd03a24ab87ed34b47e47a765d4810f704982194cb1b3b27111fe182f75d6f2c0,19159794,1707108467,2/5/24 4:47,0x77c551c7e28d4598388651e1a8a4cbb7c81dce1d,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.000862543,2.283405924,2299.16,,,Cancel Offer
0x221517942edd1f88f527a9ae0fec51681d2c69658b2996d04ace8496ade4d573,19159796,1707108491,2/5/24 4:48,0x1d3604a7648c4ed64aa3014afb20a9588c66f9bb,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.055648303,0,147.3174978,0.001994472,5.279956621,2299.16,,,Fill Offer ETH
0x716089e89a160be20488cc5b9174f6dd98685a0a115fa300d8c041efae3956d5,19159797,1707108503,2/5/24 4:48,0x6d5d5f1d6fbc83654bba20cd7065dad1142dbf8e,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.258411844,0,684.0924947,0.001751508,4.636758168,2299.16,,,Fill Offer ETH
0x4b1f6472bcd1a478e569c11acecf409f22ed51c2f2e71714fe57477e1ec9a034,19159801,1707108551,2/5/24 4:49,0x96e1991ebd4b08975cbdca89d09fe7b677af407b,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.1003,0,265.5237321,0.002001439,5.298401632,2299.16,,,Fill Offer ETH
0xb7839e016ac71889607703a776f02ab54e387dd244f564facb14521232b49784,19159802,1707108563,2/5/24 4:49,0x77c551c7e28d4598388651e1a8a4cbb7c81dce1d,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.173478261,0,459.2482081,0.001888311,4.998918329,2299.16,,,Fill Offer ETH
0xf15e8c14bcf3f3f6b2bb283d70e3ee2ed7d408025e6e9ce68ad9516b7ba9d7d0,19159809,1707108647,2/5/24 4:50,0x1d3604a7648c4ed64aa3014afb20a9588c66f9bb,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.500834725,0,1325.85748,0.001702864,4.507983436,2299.16,,,Fill Offer ETH
0xf1347ec0154ad6da0a5c3db49fd1e59a547cbd76878898972c2c1c88130b7ad7,19159817,1707108743,2/5/24 4:52,0x77c551c7e28d4598388651e1a8a4cbb7c81dce1d,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.25,0,661.8238588,0.002096056,5.548880458,2299.16,,,New Offer ETH
0x95612f4dc896007f50b9733ecaf86b1c3842ab36cc06b98f4de6e700cab4c23d,19159818,1707108755,2/5/24 4:52,0xd4f94398333e31dca9f8e033094d620328be7efa,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.237,0,627.4090181,0.002036149,5.390288761,2299.16,,,New Offer ETH
0x1b24af009f33dd8b48c06a058f8ec458b627ca29859e3472bc11fafb73be2690,19159829,1707108887,2/5/24 4:54,0x96e1991ebd4b08975cbdca89d09fe7b677af407b,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.003333333,0,8.824318117,0.001948148,5.157323209,2299.16,,,Fill Offer ETH
0xb39e04340dadf55eb8a98e5ce72372611c639c23c4a7f95773562bcf094f7a37,19159852,1707109163,2/5/24 4:59,0x90b565504227c11ecbfd2060564a9276684f2b52,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.24,0,635.3509044,0.001892948,5.011193272,2299.16,,,New Offer ETH
0x2f1618a2d1558d1653d9e3df2419e094d6e1bc3ab74593cfdec4da7ed9915aca,19159852,1707109163,2/5/24 4:59,0x0ec03030e63ab691df4930b639de0138e34afd69,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.18,0,476.5131783,0.001892945,5.011185532,2299.16,,,New Offer ETH
0x473060c8792bde8e6948cbce51e98333d6a90eff8af0ffda91e63266cebd74c3,19159857,1707109223,2/5/24 5:00,0xfb827b72be5a10fa489447cd15cddca4f9a7d750,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.137,0,362.6794746,0.001943406,5.144770579,2299.16,,,New Offer ETH
0xc566a91a325bca94af900bc3c2655ac0d14ee3bac78b2cd8aad7e5fc43fee7f5,19159898,1707109727,2/5/24 5:08,0x0cd732839fe6a3209b6f7d7349e3562842209206,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.331090175,0,876.4935088,0.001718115,4.548358071,2299.16,,,Fill Offer ETH
0x5349f9efcf0cf65531bc5d2866d883208669c0452bfead94184fd8f0e4f3cdb0,19159909,1707109859,2/5/24 5:10,0x1a8a093409c6389ba1df3b5e05282493a6f1b1da,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.41,0,1085.391128,0.001891619,5.007674993,2299.16,,,New Offer ETH
0xab89bb68aabcf098ed7b889dbe67447ded802cf4bad736167c9f5de9a133d5cd,19159910,1707109871,2/5/24 5:11,0x96e1991ebd4b08975cbdca89d09fe7b677af407b,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.246666667,0,652.9995407,0.0015313,4.053803726,2299.16,,,Fill Offer ETH
0x37904cd128a1cdeb0180117f7ea2b032645ee4a151a4ecaa28eddab414e0e748,19159920,1707109991,2/5/24 5:13,0x7844db2a0314b8bbc39c6062d7021784da4e58a3,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.19,0,502.9861327,0.001901403,5.033574578,2299.16,,,New Offer ETH
0xe8ee084e99d9c68a1b4c8f34719ce6b29a06d60e4d80fdbd9c23e5e89753e16a,19159932,1707110135,2/5/24 5:15,0xb2caab51633b88ac8f7794cc9c578448ffbd0c6f,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.137,0,362.6794746,0.002084838,5.519181209,2299.16,,,Fill Offer ETH
0x8ab7900ee77e3fd1bc78e59e6b722bf2d06436c4e1b28e127b6766c169979f4d,19159957,1707110435,2/5/24 5:20,0xb2caab51633b88ac8f7794cc9c578448ffbd0c6f,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.064115226,0,169.731946,0.001839046,4.868496862,2299.16,,,Fill Offer ETH
0x98a7a45533bc51673b90b31b917fcbe636198ece03228d81603f35613ab58f28,19159957,1707110435,2/5/24 5:20,0xc34cce4331a680b416027ac783800146067748b0,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.411,0,1088.038424,0.002022608,5.354440361,2299.16,,,New Offer ETH
0xbdeadcc56adc828bef5de01a045162717e502fb51e94d61ec5a603a0202a8e74,19159960,1707110471,2/5/24 5:21,0x820e9fa32b17c7ffc248810cbf3a4b8e89c63a15,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.17,0,450.040224,0.002072401,5.486258572,2299.16,,,New Offer ETH
0x554ac361360c1198d19bb7c62979cb09a8d991ebe9beb6d3b71ca03349ebf134,19159964,1707110519,2/5/24 5:21,0xc34cce4331a680b416027ac783800146067748b0,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.000770369,2.039393396,2299.16,,,Cancel Offer
0xafe9b5e999f336f77be4ce49e44d1edf46c4bbdfbc3cd2110b050abf8894943f,19159966,1707110543,2/5/24 5:22,0x372dd28450ee4c35b728fceadfeec7a9e99cc2e2,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.1,0,264.7295435,0.002377083,6.292841402,2299.16,,,New Offer ETH
0x8778e7e088e392de249fc4ae96425bfde3327b4baeae773fa34acad6a07b4fdf,19159975,1707110651,2/5/24 5:24,0x323469f6841546aff3c6597ec54e19091a5a1d86,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.07,0,185.3106805,0.002160797,5.720267259,2299.16,,,New Offer ETH
0x37dfb18e5f12d845024a68c70b18d1ca862e06ad2ffe4110f752d545864dfcaf,19159984,1707110759,2/5/24 5:25,0x1c3f7b79dfc2457bda40c1c85a0df1aa1394f887,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.345884774,0,915.6591824,0.001756484,4.649931744,2299.16,,,Fill Offer ETH
0x098cda729d9f33076f0ee5e41de267e655a344beef6dc13076291ad2e0048128,19159998,1707110927,2/5/24 5:28,0xb4cf6c1cb6b8085c0b2b03b065b2d6f24278918d,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.178,0,471.2185874,0.002075806,5.495271898,2299.16,,,New Offer ETH
0xde6c6d6ac0efd48c566dd45cc37627a257adfc9b3fed22629855287c3bd24bcb,19160002,1707110975,2/5/24 5:29,0xdfb307c5b49a1014fd879f31e7b6d9dd3d80408f,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.0119,0,31.50281568,0.001752229,4.638668915,2299.16,,,Fill Offer ETH
0xe2c878d0890278ecfd220202b4ece8c3618ad8c42b6517cabd3fb5830183dcd3,19160010,1707111071,2/5/24 5:31,0xbc11389a833cb67e42d1cba648efa25917dfcede,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.142,0,375.9159518,0.002146393,5.682135681,2299.16,,,New Offer ETH
0x5f52f87f42393b1767a0f1aac389235874b3b42589b931c3fef7a29eaaf2078b,19160024,1707111251,2/5/24 5:34,0x323469f6841546aff3c6597ec54e19091a5a1d86,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.000696649,1.844236708,2299.16,,,Cancel Offer
0x08b7b7640941791eef129c031eed5ed38d46dbf0c1d055c5a1b0e75eb11ebc2b,19160026,1707111275,2/5/24 5:34,0x016efb9ca9b941ecaa50f84cf7f29bb825fe7154,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.2538,0,671.8835814,0.002131823,5.643565253,2299.16,,,New Offer ETH
0x08ffdbd9a12a7bcd9860e28086898299911cbceda58a9dfba69fd5388ab6ab4a,19160026,1707111275,2/5/24 5:34,0x801a6ca3550ae4fad0d0db862a0e78437f13bc97,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.108805112,0,288.0392758,0.00174754,4.626254181,2299.16,,,Fill Offer ETH
0xa7ebda741238f5d02f500bf6cb1882571cdf88068711a2b75aadaeff06ab9f1c,19160035,1707111383,2/5/24 5:36,0x323469f6841546aff3c6597ec54e19091a5a1d86,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.066666667,0,176.4863623,0.001884782,4.989575401,2299.16,,,Fill Offer ETH
0x290597d20f7f03cbf0633adb55791898d427fc4d9e89a2337f71782c307bf6f2,19160070,1707111815,2/5/24 5:43,0x81bcc6a163a5fe2562308e51acb2a5a6d90dea71,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.195423957,0,517.3449491,0.001902252,5.03582236,2299.16,,,Fill Offer ETH
0xa1bcd102015018a080c171b4fb0f6360421f0905f3cd06ebbf73f72fd931c70c,19160101,1707112187,2/5/24 5:49,0xc68f177ac0465c51e6cf37cb4068142802f69a78,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.079175258,0,209.6002984,0.001562307,4.135887384,2299.16,,,Fill Offer ETH
0x6bf16b3da298b9c782e96df06d72a51b9f0932a51cc24946a70f41f6c80a3bd0,19160118,1707112391,2/5/24 5:53,0x4216db666faa301ab734dde7782312765327560b,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.09,0,238.2565892,0.00207431,5.491310711,2299.16,,,New Offer ETH
0xa209378c1b2b6822335a02b30b2676a72fabd11c3b93d42878282fe225c011e1,19160209,1707113495,2/5/24 6:11,0xd1aaf6e5785231398c082532da1a0df15e44cb5c,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.00076133,2.015465792,2299.16,,,Cancel Offer
0x5d84542e2434f794cafb7f9beb62d2844e9e3f4cc59740939627db091fb47af5,19160262,1707114131,2/5/24 6:22,0xaaf9747d9b78c3c2c8215a32bc70f65d0114f0b5,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.167967699,0,444.6601215,0.001950497,5.163541026,2299.16,,,Fill Offer ETH
0x2e8e3d84461a4c1b13291b933ce7d235b3213a177124bc2f732efed368966b93,19160275,1707114287,2/5/24 6:24,0x0ea2dbf4ee1fe363cc6ffda3a3a47adb801bb51b,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.322199,0,852.9559419,0.002275235,6.023218593,2299.16,,,New Offer ETH
0xc52f935c8bef23a481d0869a67c3273b91f571ced1d57c628a8bc16662408f25,19160371,1707115451,2/5/24 6:44,0x96e1991ebd4b08975cbdca89d09fe7b677af407b,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.010157143,0,26.88895792,0.002267174,6.001879163,2299.16,,,Fill Offer ETH
0x84555905fa345ee88ecf80e957a11e03e1aa3b0bedabebe941ce1e2f5c3ac27f,19160381,1707115571,2/5/24 6:46,0x8d9533da64fbfafcef1b6782b6a19e8e89414bbd,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.000981161,2.59742263,2299.16,,,Cancel Offer
0xd6bdbb527a6a44f8b94d1fd85939e14d50d221c1b03621c2ec8678ac223e1218,19160385,1707115619,2/5/24 6:46,0x7b43b425915d5813dde632a9c42a4c4e1a499cb9,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.135,0,357.3848837,0.002119874,5.611931965,2299.16,,,New Offer ETH
0xa6644efae75db58430f177873bb6f1146f517b7652dd7ad8d0576f1a6e140b64,19160387,1707115643,2/5/24 6:47,0x6bde7f2756a0ce38337af5ee8fade6a68e9f7add,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.000905071,2.395990062,2299.16,,,Cancel Offer
0x067a4fc3362a338d23b33fb7bb1d93590cce4887306979db3a56701867c60661,19160389,1707115667,2/5/24 6:47,0x8d9533da64fbfafcef1b6782b6a19e8e89414bbd,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.1665,0,440.7746899,0.002144353,5.676735476,2299.16,,,New Offer ETH
0x649fdd5cc8f2a9a8871db7de99f9cecb0b2096868e374113885c15b70a251509,19160430,1707116159,2/5/24 6:55,0x84dda90ba880bee0eb5944d47ca9dfa182a81d7d,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.040788462,0,107.979108,0.001719718,4.552600823,2299.16,,,Fill Offer ETH
0x142912a813ad9b8b1857c5c99245d4ba414a897fb0bbd774b110d3098c1bd5c4,19160441,1707116291,2/5/24 6:58,0x2c9632dd4adbffe07cd311c82e6738537e6195ae,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.1665,0,440.7746899,0.002126856,5.63041555,2299.16,,,Fill Offer ETH
0x5a1cc039c457a88212800d2d60aca147b685fa9cd4e535d7dc7db4f0106563c7,19160448,1707116375,2/5/24 6:59,0x2c9632dd4adbffe07cd311c82e6738537e6195ae,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.001062786,2.813509293,2299.16,,,Cancel Offer
0xdad48644b87db13d10e5783c55b325247a9c12d9f51d80d15449d76cc32cf525,19160549,1707117587,2/5/24 7:19,0xdfb307c5b49a1014fd879f31e7b6d9dd3d80408f,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.0238,0,63.00563136,0.001815711,4.806722317,2299.16,,,Fill Offer ETH
0x4c050938d9bc10a8cf59e7e79d5968c18a37dffd2acbb8ec1b168aa2f489102e,19160556,1707117671,2/5/24 7:21,0xdfb307c5b49a1014fd879f31e7b6d9dd3d80408f,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.135,0,357.3848837,0.002074289,5.491255959,2299.16,,,Fill Offer ETH
0x09def2be55f8d364f4cd797872e216967e40977f9a4cd8fad485d4128361de4a,19160568,1707117815,2/5/24 7:23,0x1fb95c35ed179ef979dc5628760b40d2965909c9,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,5.1,0,13501.20672,0.002057159,5.445908752,2299.16,,,Fill Offer ETH
0x08e9b798132ff0c12e11dc6d1f9704e400844f0c6761b25efeb076f9b940101b,19160637,1707118643,2/5/24 7:37,0x8236fb9f8171aa9c410550e4ae054d5a0a06d17a,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.111,0,293.8497933,0.002121536,5.616333338,2299.16,,,New Offer ETH
0x057af35cd608f3706ad3c30ebfe2fddfc7d562001021bde1e86bae65c155e002,19160658,1707118907,2/5/24 7:41,0xc24a4dd9a41f91919f8e95523d17c1a10f06a145,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.002952282,7.81556178,2299.16,,,New Offer
0xa7a3d6cf1169e1445e3ac37b0957d0dcdc151034e0251d6c16e458a8e695de4e,19160672,1707119075,2/5/24 7:44,0x710a97572ea040680479716f5e6e657f4805f364,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.2538,0,671.8835814,0.002514754,6.657297951,2299.16,,,Fill Offer ETH
0xd916b831ecc7ebb7d40aeca86ddee212a4e477f4dc72d0b4c2059549d92903a4,19160721,1707119699,2/5/24 7:54,0xe899f5e67dc09932f42d478102eaf3cd6c669afe,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.020314286,0,53.77791584,0.001876552,4.96778686,2299.16,,,Fill Offer ETH
0x63ed31cd44af3bb29305e025554a970f86996cc338c9a71a63278cfef9c3da42,19160797,1707120623,2/5/24 8:10,0x1f834bb8eb138803555b3607a22cabcb17c11a9e,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.3392,0,897.9626116,0.002424909,6.419449417,2299.16,,,New Offer ETH
0xfb5c5d37f04e2941e0cb12cf65cbf02ff9a80568e5436e777c1a9fc10946ea69,19160818,1707120875,2/5/24 8:14,0x23886603a22b15cb9f393c5d631470d4279cc6b7,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.13,0,344.1484066,0.002221908,5.882046089,2299.16,,,New Offer ETH
0x47f21b5437c7de8eee66cc3ba4e9b2ccf0c57f6a2145d08aec7ac6b454ee53a8,19160839,1707121127,2/5/24 8:18,0x710a97572ea040680479716f5e6e657f4805f364,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.13,0,344.1484066,0.002250189,5.956915063,2299.16,,,Fill Offer ETH
0x4ddb5f33c5e9527629f1c392b6b7acdc1c494f00252d4187fcf800b38a76d754,19160854,1707121307,2/5/24 8:21,0xd4f94398333e31dca9f8e033094d620328be7efa,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.000911648,2.413402219,2299.16,,,Cancel Offer
0x305bbf3d2e8e79313d4cc6ca049f0c5caffc11098771be64207a1b3ad99586d1,19160870,1707121499,2/5/24 8:24,0x23f7013a09214fd6f73746d226d4ccfd015ff0e4,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.08,0,211.7836348,0.002580344,6.830932393,2299.16,,,New Offer ETH
